trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2033,False,"{'a': 0.75, 'e': 0.13080898126964116}",20,7,23.63901070307101,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.75, 'e': 0.13067817228837153}",30,18,23.790720057354903,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.75, 'e': 0.13054749411608316}",25,19,14.408115772957393,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.75, 'e': 0.13041694662196707}",25,8,-16.04422353690994,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
2037,False,"{'a': 0.75, 'e': 0.1302865296753451}",25,11,24.363822896160347,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.75, 'e': 0.13015624314566976}",20,11,0.5515020355932942,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
2039,False,"{'a': 0.75, 'e': 0.1300260869025241}",25,13,18.22366163021419,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.75, 'e': 0.12989606081562158}",25,19,14.910540486419583,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.75, 'e': 0.12976616475480596}",20,13,13.511183887418328,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'a': 0.75, 'e': 0.12963639859005113}",25,16,17.097883629088816,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2043,False,"{'a': 0.75, 'e': 0.1295067621914611}",25,10,-12.34251117969489,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
2044,False,"{'a': 0.75, 'e': 0.12937725542926962}",20,9,22.59127885436405,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.75, 'e': 0.12924787817384037}",25,20,9.89392182346367,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2046,False,"{'a': 0.75, 'e': 0.1291186302956665}",20,9,21.639284320965295,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
