trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
128,False,"{'a': 0.75, 'e': 0.8797970327640962}",25,0,-66.31944371398332,"{0: 16, 1: 4, 2: 3, 3: 2, 4: 0}",0
129,False,"{'a': 0.75, 'e': 0.8789172357313321}",30,13,-12.95826964108435,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 0}",1
130,False,"{'a': 0.75, 'e': 0.8780383184956008}",30,0,-113.20347428869226,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
131,False,"{'a': 0.75, 'e': 0.8771602801771051}",25,0,-184.3180608663831,"{0: 12, 1: 3, 2: 6, 3: 2, 4: 2}",0
132,False,"{'a': 0.75, 'e': 0.8762831198969281}",25,4,-64.11062021094735,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 1}",1
133,False,"{'a': 0.75, 'e': 0.8754068367770311}",20,15,2.7734886819008664,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.75, 'e': 0.8745314299402541}",35,10,-77.09803670906166,"{0: 14, 1: 2, 2: 9, 3: 0, 4: 0}",1
135,False,"{'a': 0.75, 'e': 0.8736568985103138}",20,7,-92.10885960047911,"{0: 6, 1: 0, 2: 6, 3: 0, 4: 1}",1
136,False,"{'a': 0.75, 'e': 0.8727832416118035}",20,0,-126.33980870337362,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
137,False,"{'a': 0.75, 'e': 0.8719104583701917}",20,0,-31.71319589861192,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
138,False,"{'a': 0.75, 'e': 0.8710385479118216}",30,0,-67.39690445037948,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
139,False,"{'a': 0.75, 'e': 0.8701675093639096}",20,0,-45.14224750062219,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
140,False,"{'a': 0.75, 'e': 0.8692973418545458}",30,0,-108.95439276300758,"{0: 19, 1: 1, 2: 7, 3: 3, 4: 0}",0
141,False,"{'a': 0.75, 'e': 0.8684280445126912}",20,0,-106.26582610632094,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
142,False,"{'a': 0.75, 'e': 0.8675596164681786}",25,0,-126.00860220784455,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
143,False,"{'a': 0.75, 'e': 0.8666920568517104}",25,0,-73.46648790165204,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
144,False,"{'a': 0.75, 'e': 0.8658253647948586}",25,0,-143.05947302859738,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
145,False,"{'a': 0.75, 'e': 0.8649595394300638}",30,12,-13.402473960260092,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 0}",1
146,False,"{'a': 0.75, 'e': 0.8640945798906338}",30,0,-86.3807403720019,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
147,False,"{'a': 0.75, 'e': 0.8632304853107431}",30,18,-23.013838958611622,"{0: 8, 1: 3, 2: 0, 3: 1, 4: 0}",1
148,False,"{'a': 0.75, 'e': 0.8623672548254323}",30,7,-153.332226430052,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 3}",1
149,False,"{'a': 0.75, 'e': 0.861504887570607}",20,0,-72.8683102801322,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
150,False,"{'a': 0.75, 'e': 0.8606433826830363}",25,9,-153.29263660357992,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 3}",1
151,False,"{'a': 0.75, 'e': 0.8597827393003533}",30,14,-29.22936395828599,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 0}",1
152,False,"{'a': 0.75, 'e': 0.8589229565610529}",20,0,-134.59170294134884,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
153,False,"{'a': 0.75, 'e': 0.8580640336044919}",20,0,-107.38124621940466,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
154,False,"{'a': 0.75, 'e': 0.8572059695708873}",25,0,-81.96943942872674,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
155,False,"{'a': 0.75, 'e': 0.8563487636013165}",20,0,-106.81605907245462,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
156,False,"{'a': 0.75, 'e': 0.8554924148377152}",20,0,-129.61730869645498,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
157,False,"{'a': 0.75, 'e': 0.8546369224228775}",30,0,-63.87477615174836,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
158,False,"{'a': 0.75, 'e': 0.8537822855004545}",25,0,-150.32365174944542,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
159,False,"{'a': 0.75, 'e': 0.8529285032149541}",20,0,-111.05916902841163,"{0: 10, 1: 5, 2: 2, 3: 2, 4: 1}",0
160,False,"{'a': 0.75, 'e': 0.8520755747117391}",25,17,-24.285821013123932,"{0: 5, 1: 2, 2: 0, 3: 1, 4: 0}",1
161,False,"{'a': 0.75, 'e': 0.8512234991370274}",20,0,-73.40599281259526,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
162,False,"{'a': 0.75, 'e': 0.8503722756378904}",20,0,-66.98054904889682,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
163,False,"{'a': 0.75, 'e': 0.8495219033622525}",20,0,-112.03905303484915,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
164,False,"{'a': 0.75, 'e': 0.8486723814588902}",20,6,-26.87567637297806,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
165,False,"{'a': 0.75, 'e': 0.8478237090774313}",20,8,-72.10659462931545,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
166,False,"{'a': 0.75, 'e': 0.8469758853683539}",20,0,-78.5622963911349,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
