trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
627,False,"{'a': 0.75, 'e': 0.5340244208403342}",20,3,-81.39667098041359,"{0: 12, 1: 1, 2: 1, 3: 2, 4: 1}",1
628,False,"{'a': 0.75, 'e': 0.5334903964194938}",30,0,-29.701626065858306,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
629,False,"{'a': 0.75, 'e': 0.5329569060230743}",20,4,8.654346913748505,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
630,False,"{'a': 0.75, 'e': 0.5324239491170513}",30,17,-24.297101624761943,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 0}",1
631,False,"{'a': 0.75, 'e': 0.5318915251679341}",20,6,-54.36192664765512,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
632,False,"{'a': 0.75, 'e': 0.5313596336427663}",20,6,-21.649124126770495,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
633,False,"{'a': 0.75, 'e': 0.5308282740091235}",25,0,-29.74462414629558,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
634,False,"{'a': 0.75, 'e': 0.5302974457351144}",25,0,-99.33169247048716,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
635,False,"{'a': 0.75, 'e': 0.5297671482893792}",20,13,-10.18171977093331,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
636,False,"{'a': 0.75, 'e': 0.5292373811410899}",25,0,-136.3060691096308,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 3}",0
637,False,"{'a': 0.75, 'e': 0.5287081437599488}",30,10,-64.52969106795851,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
638,False,"{'a': 0.75, 'e': 0.5281794356161889}",20,0,-112.30310313693198,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
639,False,"{'a': 0.75, 'e': 0.5276512561805726}",20,14,12.084326420472445,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.75, 'e': 0.527123604924392}",25,0,2.921003754268213,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
641,False,"{'a': 0.75, 'e': 0.5265964813194677}",20,9,11.710589763971235,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.75, 'e': 0.5260698848381482}",30,13,-2.4779939400368587,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
643,False,"{'a': 0.75, 'e': 0.52554381495331}",20,5,-4.243375373151803,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
644,False,"{'a': 0.75, 'e': 0.5250182711383568}",20,3,-39.58478763682359,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 0}",1
645,False,"{'a': 0.75, 'e': 0.5244932528672184}",20,0,-39.3568862290294,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
646,False,"{'a': 0.75, 'e': 0.5239687596143512}",25,13,-30.0372295568063,"{0: 7, 1: 3, 2: 1, 3: 1, 4: 0}",1
647,False,"{'a': 0.75, 'e': 0.5234447908547368}",20,10,11.983687095009405,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.75, 'e': 0.5229213460638821}",20,5,-17.936628434648778,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
649,False,"{'a': 0.75, 'e': 0.5223984247178182}",30,10,-108.28347155315566,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",1
650,False,"{'a': 0.75, 'e': 0.5218760262931004}",25,12,21.6271119267825,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.75, 'e': 0.5213541502668073}",20,2,17.23619539857735,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
652,False,"{'a': 0.75, 'e': 0.5208327961165404}",20,0,-39.54493905676777,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
653,False,"{'a': 0.75, 'e': 0.520311963320424}",30,18,-48.09825717272443,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
654,False,"{'a': 0.75, 'e': 0.5197916513571035}",20,11,-5.32758812668941,"{0: 6, 1: 3, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.75, 'e': 0.5192718597057464}",25,0,-61.28663898222024,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
656,False,"{'a': 0.75, 'e': 0.5187525878460406}",30,17,-56.61737284193381,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 1}",1
657,False,"{'a': 0.75, 'e': 0.5182338352581947}",20,0,-0.7529866706542434,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
658,False,"{'a': 0.75, 'e': 0.5177156014229364}",30,14,25.660641280483798,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.75, 'e': 0.5171978858215135}",35,23,6.6300179715075656,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
660,False,"{'a': 0.75, 'e': 0.516680687935692}",30,0,-75.06131461538817,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
661,False,"{'a': 0.75, 'e': 0.5161640072477562}",20,0,-55.74096969481531,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
662,False,"{'a': 0.75, 'e': 0.5156478432405085}",25,0,-77.42365764409233,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
663,False,"{'a': 0.75, 'e': 0.5151321953972681}",20,0,-72.45481554813811,"{0: 12, 1: 4, 2: 1, 3: 3, 4: 0}",0
664,False,"{'a': 0.75, 'e': 0.5146170632018707}",30,10,-22.989337911130416,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
665,False,"{'a': 0.75, 'e': 0.5141024461386688}",25,0,-35.663229697554904,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
666,False,"{'a': 0.75, 'e': 0.5135883436925303}",20,0,-140.61524389308258,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
667,False,"{'a': 0.75, 'e': 0.5130747553488376}",25,0,-38.291062057032825,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
668,False,"{'a': 0.75, 'e': 0.5125616805934888}",35,0,-48.287372594665854,"{0: 27, 1: 2, 2: 4, 3: 2, 4: 0}",0
669,False,"{'a': 0.75, 'e': 0.5120491189128954}",20,2,-30.988893042377704,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
670,False,"{'a': 0.75, 'e': 0.5115370697939825}",20,16,9.059315502435297,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.75, 'e': 0.5110255327241885}",25,9,-48.756452092581206,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 0}",1
672,False,"{'a': 0.75, 'e': 0.5105145071914643}",20,0,-42.646171230511094,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
673,False,"{'a': 0.75, 'e': 0.5100039926842728}",25,17,-6.154126139565147,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
674,False,"{'a': 0.75, 'e': 0.5094939886915886}",20,0,-43.15361662116866,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
675,False,"{'a': 0.75, 'e': 0.508984494702897}",20,0,0.7073890825853764,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
676,False,"{'a': 0.75, 'e': 0.508475510208194}",25,0,-16.33472077291514,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
677,False,"{'a': 0.75, 'e': 0.5079670346979859}",25,19,6.412225909150611,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.75, 'e': 0.5074590676632879}",25,0,-137.38145966708333,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
679,False,"{'a': 0.75, 'e': 0.5069516085956246}",35,0,-4.328687292687379,"{0: 29, 1: 2, 2: 4, 3: 0, 4: 0}",0
680,False,"{'a': 0.75, 'e': 0.506444656987029}",20,0,-72.08175728847596,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
681,False,"{'a': 0.75, 'e': 0.5059382123300419}",20,0,-13.492283648649883,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
682,False,"{'a': 0.75, 'e': 0.5054322741177119}",20,12,-17.982224719529455,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
683,False,"{'a': 0.75, 'e': 0.5049268418435942}",35,25,3.5167677159361226,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
684,False,"{'a': 0.75, 'e': 0.5044219150017506}",25,8,0.4570139937618043,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
685,False,"{'a': 0.75, 'e': 0.5039174930867488}",25,10,-38.64546636911746,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
