trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1124,False,"{'a': 0.75, 'e': 0.3247945745038497}",30,18,15.644051668454322,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.75, 'e': 0.32446977992934584}",20,0,34.69730579529941,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1126,False,"{'a': 0.75, 'e': 0.3241453101494165}",20,0,-22.68629437443639,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1127,False,"{'a': 0.75, 'e': 0.3238211648392671}",25,17,-29.34683814927018,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1128,False,"{'a': 0.75, 'e': 0.32349734367442784}",20,14,9.821761364137984,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.75, 'e': 0.3231738463307534}",25,0,-35.207786906378686,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1130,False,"{'a': 0.75, 'e': 0.3228506724844226}",20,8,10.981440112881348,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1131,False,"{'a': 0.75, 'e': 0.32252782181193823}",20,9,18.139371614541588,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.75, 'e': 0.32220529399012626}",35,0,-13.123541891195575,"{0: 29, 1: 3, 2: 2, 3: 1, 4: 0}",0
1133,False,"{'a': 0.75, 'e': 0.32188308869613613}",30,7,-9.505277568085264,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
1134,False,"{'a': 0.75, 'e': 0.32156120560744}",30,16,-0.3462650448062048,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1135,False,"{'a': 0.75, 'e': 0.32123964440183256}",25,0,1.033587205772993,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1136,False,"{'a': 0.75, 'e': 0.3209184047574307}",20,0,-29.064638670236764,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
1137,False,"{'a': 0.75, 'e': 0.3205974863526733}",25,14,7.127893629789986,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1138,False,"{'a': 0.75, 'e': 0.32027688886632066}",25,15,-24.67881926352947,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1139,False,"{'a': 0.75, 'e': 0.31995661197745434}",25,0,-4.2212330716064,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
1140,False,"{'a': 0.75, 'e': 0.31963665536547686}",20,15,8.4909352579097,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.75, 'e': 0.31931701871011137}",25,0,-73.58142817862324,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
1142,False,"{'a': 0.75, 'e': 0.3189977016914013}",25,16,2.83464560571541,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1143,False,"{'a': 0.75, 'e': 0.3186787039897099}",25,0,-41.895920106379826,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1144,False,"{'a': 0.75, 'e': 0.31836002528572016}",25,3,-66.22703172974823,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 1}",1
1145,False,"{'a': 0.75, 'e': 0.3180416652604344}",20,0,-67.98309929997868,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1146,False,"{'a': 0.75, 'e': 0.31772362359517403}",20,6,-11.27368766888248,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1147,False,"{'a': 0.75, 'e': 0.3174058999715788}",25,15,-38.80978060324696,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1148,False,"{'a': 0.75, 'e': 0.3170884940716073}",20,12,12.371125092379359,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.75, 'e': 0.31677140557753564}",20,0,-42.67337049329687,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1150,False,"{'a': 0.75, 'e': 0.3164546341719581}",20,4,-119.19830753998734,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 3}",1
1151,False,"{'a': 0.75, 'e': 0.31613817953778617}",20,10,-26.903004842439984,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
